comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes
10155176031077250_10155176143932250,21289227249_10155176031077250,10155176031077250_10155176033512250,"b'Für die FDP wird es dieses Jahr in die Opposition gehen. Eine Regierungsbeteiligung (egal mit wem) wäre nur dann sinnvoll, wenn die Ziele der Partei ausgeprägt im Koalitionsvertrag auftauchen würden. Was beim letzten Mal rauskam haben wir alle miterleben dürfen. Eine gute Opposition ist zudem viel wertvoller als eine halblebige Regierung'",b'Marvin Eduardo Ellsässer Gehringer',2017-04-02 03:57:32,1
10155176031077250_10155176316372250,21289227249_10155176031077250,10155176031077250_10155176033512250,b'Ich bin der Meinung das die Zukunftsthemen dieses Landes am besten Sozialliberal gelöst werden können! \nDie CDU und Frau Merkel sind seit nunmehr 12 Jahren an der Macht.\nWichtige gesellschaftliche Entwicklungen sind mit einer Union nicht machbar siehe Einwanderungsgesetz oder Ehe für alle - es gibt Mehrheiten für beides wo sich die FDP profilieren kann! Und das tut man eher in Verantwortung als in der opposition. Rheinland pfalz zeigt es ist möglich! Beides sind Zukunftsthemen und wichtig für unsere gesellschaftliche Entwicklung',b'Daniel Börgeling',2017-04-02 05:29:20,2
10155176031077250_10155176320527250,21289227249_10155176031077250,10155176031077250_10155176033512250,b'Danke Daniel. So sehe ich das auch. Mit der Union besonders mit der CSU sollte die FDP sich nicht abgeben. Da müsste die FDP sich ordentlich verbiegen.',b'Ulrich Pfefferle',2017-04-02 05:31:10,1
10155176031077250_10155176360107250,21289227249_10155176031077250,10155176031077250_10155176033512250,"b'Arthur Schlegel, das müssen sie mir erläutern.  Nur weil die SPD dem Neoliberalismus abschwört,  dem die FDP noch immer fröhnt?  Solche Kommentare disqualifizieren Sie und kann ich daher nicht ernst nehmen.'",b'Erich Leiter',2017-04-02 05:46:18,1
10155176031077250_10155176368047250,21289227249_10155176031077250,10155176031077250_10155176033512250,"b'Daniel Börgeling und Ulrich Pfefferle, solange dieses SPD-Bashing der Liberalen nicht aufhört, sich Lindner an Merkel anwanzt  und die SPD als kommunistische Partei beschimpft wird, ist eine Sozialliberale Koalition Utopie. Wir Sozialdemokraten wissen seit dem Verrat an Helmut Schmidt, was wir von den Versprechen der FDP zu halten haben.'",b'Erich Leiter',2017-04-02 05:50:40,0
10155176031077250_10155176368867250,21289227249_10155176031077250,10155176031077250_10155176033512250,b'Passiert bei den Linken auch.',b'Ulrich Pfefferle',2017-04-02 05:51:13,0
10155176031077250_10155176378147250,21289227249_10155176031077250,10155176031077250_10155176033512250,"b'Das weiß ich. Drum ist dieses diskutieren von Koalitionsmöglichkeiten unsinnig. Lass uns für eine starke SPD kämpfen, und den Rest wird man nach der Wahl sehen. Wir sollten nur nach der Wahl noch wissen, was uns unsere Gegner vor der Wahl alles vorgeworfen haben!'",b'Erich Leiter',2017-04-02 05:55:01,2
10155176031077250_10155176766452250,21289227249_10155176031077250,10155176031077250_10155176033512250,"b'Ulrich Pfefferle Ich verstehe das schon, es wird dort koaliert, wo es Pöstchen gibt, alles Andere ist scheissegal.'",b'Reiner Kurek',2017-04-02 09:31:56,0
10155176031077250_10155176780447250,21289227249_10155176031077250,10155176031077250_10155176033512250,b'Mir wäre eine Ampel oder Rot-Gelb auch lieber aber nicht unter diesen Umständen. Erst wenn dieSPD lernt wie Wirtschaft funktioniert.',b'Patrick Schwalie',2017-04-02 09:39:59,0
10155176031077250_10155176784132250,21289227249_10155176031077250,10155176031077250_10155176033512250,"b'Patrick, schade, dass die FDP sich in NRW gegen die Ampel verwehrt..'",b'Ulrich Pfefferle',2017-04-02 09:42:43,0
10155176031077250_10155176788222250,21289227249_10155176031077250,10155176031077250_10155176033512250,"b'Patrick Schwalie, diese Aussage ist schon wieder so schwach.'",b'Erich Leiter',2017-04-02 09:44:47,0
10155176031077250_10155176036692250,21289227249_10155176031077250,,b'https://youtu.be/7IaMytdVlCw',b'Steffen Cyriax',2017-04-02 02:40:06,2
10155176031077250_10155176037187250,21289227249_10155176031077250,,b'Hallo Herr Christian Lindner ich hoffe das Sie es mit Ihrer FDP wieder in den Bundestag schaffen. Meine Stimme haben Sie! Weiter so!',b'Hubert Sebald',2017-04-02 02:40:20,14
10155176031077250_10155176039397250,21289227249_10155176031077250,,b' [[PHOTO]]',b'Oliver Schnabel',2017-04-02 02:41:46,13
10155176031077250_10155176040357250,21289227249_10155176031077250,,b'Lieber CL....gegen Schulz müssen Sie nicht mehr argumentieren.....sagt den Menschen ehrlich wo Ihr mit der FDP und einer starken CDU/CSU hin wollt und es wird gelingen.....Herr Schulz zerstört sich durch seine Gier und Verlogenheit selber....\xf0\x9f\x8d\x80\xf0\x9f\x8d\x80\xf0\x9f\x8d\x80',b'Steffen Cyriax',2017-04-02 02:42:22,7
10155176031077250_10155176045317250,21289227249_10155176031077250,10155176031077250_10155176040357250,b'So ein Quatsch',b'Ulrich Pfefferle',2017-04-02 02:46:03,1
10155176031077250_10155176136857250,21289227249_10155176031077250,10155176031077250_10155176040357250,b'Ulrich Pfefferle Die Wahrheit ist doch für Einige nur schwer erträglich.',b'Arthur Schlegel',2017-04-02 03:54:14,2
10155176031077250_10155176044617250,21289227249_10155176031077250,,b'Oh yeah Feuer frei...am Ende wird die FDP mit viel Glück darum betteln dürfen des Roten Königs Mantel zu tragen und wird d dies auch nur allzu gerne tun...Opposition war noch nie euer Ding...',b'Joachim E. A. Ulses',2017-04-02 02:45:21,1
10155176031077250_10155176044842250,21289227249_10155176031077250,,b'Welches Programm???\xf0\x9f\x98\x82',b'Mark Keiner',2017-04-02 02:45:30,4
10155176031077250_10155176052277250,21289227249_10155176031077250,10155176031077250_10155176044842250,b'Was soll diese Polemik? Kann man sich nicht mal anständig unterhalten?',b'Petra Hildebrand',2017-04-02 02:51:38,1
10155176031077250_10155176078852250,21289227249_10155176031077250,10155176031077250_10155176044842250,b'Das ist keine Polemik - schulz hat bis jetzt außer leeren Phrasen und halli-galli- Getue nichts vom Stapel gelassen!',b'Lydia Schöneberger',2017-04-02 03:12:21,2
10155176031077250_10155177011977250,21289227249_10155176031077250,10155176031077250_10155176044842250,b'Und was hat die FDP (Mövenpickpartei) bis jetzt geliefert außer hohle Phrasen vor den Wahlen. Mehr Netto vom Brutto. Frau Schöneberger.',b'Max Mayerhofer',2017-04-02 11:25:20,0
10155176031077250_10155176044987250,21289227249_10155176031077250,,"b'Ich kann nur raten, das Wahlprogramm von Martin Schulz mal abzuwarten. Und ich kann auch nur raten, sich vollständig mit der Agenda 2010 auseinanderzusetzen. Und ich würde mir wünschen, Bildung zu konkretisieren anstatt an jeder Ecke inflationär nach Bildung zu schreien. Eins ist doch klar, in Sachen Bildung haben wir mind. 3 Klassen an Bildungsbedürfnis, die auch die FDP über einen Kamm scheren möchte.  Mutig fände ich es z. B., sich dem Bildungsbedarf unserer Flüchtlinge mal konkret zu stellen. Was macht die FDP mit dem Bildungsunwillen, so z. B. über 40% Abbruch von Deutschkursen etc. Und was ist eigentlich die Antwort der Wirtschaft auf eine relativ zeitnahe Integration in den Arbeitsmarkt. Flugs aus Analphabeten Digitalgurus machen? Die Wartehaltung der deutschen Wirtschaft finde ich unheimlich. Ich frage konkret, wo sind die Arbeitsplätze heute?'",b'Petra Hildebrand',2017-04-02 02:45:41,3
10155176031077250_10155176072477250,21289227249_10155176031077250,10155176031077250_10155176044987250,"b'Ich habe das Programm gelesen und es wird doch explizit auf Integration von Flüchtlingen in Schulen hingewiesen. Es werden konkrete Vorschläge gemacht. Ein Bildungsrecht mit Einreise in Deutschland und mit sofortiger Integration in Schulen bereits in BUs, bevor ein Asylverfahren in Arbeit geht. \n\nVielleicht ist eine inflationäre Lust an höher Bildung - bzw. Verfügbarkeit für hohe Bildungsabschlüsse zu schaffen - ein guter Weg in eine sichere Zukunft? Damit meine ich Frieden in Europa, Frieden im eigenen Land. Das Problem ist ein rapider Wandel der bestehenden Arbeitslandschaft. Die Digitalisierung reduziert erheblich einen Teil an Arbeitsplätzen, handwerklichen Tätigkeiten. Für neue Berufe ist der Umgang mit Informationstechnologien unumgänglich. Wenn Sie Kinder haben (oder Bekannte mit Kindern), fragen Sie mal die Eltern oder Erzieherinnen, wieviele Kinder Fernsehserien auswendig kennen. Weil sie vor dem Fernseher geparkt werden. Oder die Zeit die Jungendlich im Internet und mit PC-Spielen verbringen. Diese Technologie richtig eingesetzt, kann sehr viel bewegen. Auch zum erlernen von Wissen, respektive der Forderung digitale Medien für Bildung zu nutzen. \n\nDas ist keine Frage einer Partei, gewiss nicht, aber lieber ist mir der laute Ruf nach Bildung, quasi ein Bildungshype, anstatt Kinder sich selbst zu überlassen und ihnen damit die Chance auf ein Leben im Wohlstand zu verbauen. \n\nWohlstand muss nicht Reichtum heißen, sondern sich in seinem Wesen und seinem handeln wohl zu fühlen. \xf0\x9f\x98\x89\n\nMeine Frage hier ist definitiv keine Provokation, aber wie umfangreich sind die Bildungsprogramme der anderen Parteien? Bis jetzt habe ich noch keinen Vorschlag in diesem Umfang gefunden. Und natürlich muss man nicht alles 100 prozentig richtig finden. Es geht um eine Gesellschaft, bestehend aus 82 Millionen Menschen. Da sind Kompromisse wesentlich, oder nicht?'",b'Emmanuel Beule',2017-04-02 03:08:07,5
10155176031077250_10155176074937250,21289227249_10155176031077250,10155176031077250_10155176044987250,"b'Sehr guter Ansatz! Nur bedauerlicher Weise wird die Politik nur einen sehr begrenzten Einfluss auf die Wirtschaft nehmen. Wenn wir realistisch sind, via Mindestlohn und völliger Planlosigkeit was die Nachhaltigkeit mit den Flüchtlingen anbetrifft, wird aus Seiten der Wirtschaft wenig kommen.'",b'Oliver Holl',2017-04-02 03:09:49,2
10155176031077250_10155176142092250,21289227249_10155176031077250,10155176031077250_10155176044987250,"b'Und dann ,muss Tenenbom uns erklären, dass es mit dem deutschen Bildungsbürgertum aufgrund seiner Bildung nicht weit her ist.'",b'Arthur Schlegel',2017-04-02 03:56:24,0
10155176031077250_10155176269677250,21289227249_10155176031077250,10155176031077250_10155176044987250,"b'Emmanuel Beule Ich kritisiere die FDP nicht fundamental. Kann ich auch gar nicht, weil ich selbst aktiv in der FDP bin. Zwei Anmerkungen noch zu Ihren guten Ausführungen. Das Greifen nach sog. höheren Bildungsabschlüssen kommt mir als Alt-Altakademikerin (-: bald so vor wie ein dümmlicher Handel mit akademischen Titeln mit der Bildungslüge dahinter, dass Akademikertum zu Wohlstand/ Reichtum führt bzw. führen kann. Wer sich aus reiner Seele dem Akademikertum veschreibt, weiß sehr wohl, dass das nicht automatisch mit gebratenen Tauben verbunden ist. Und angesichts der Akademikerschwemme, die wir erst mal noch zu integrieren haben, bin ich auf die langen Gesichter gespannt, wenn Einkommen nicht adäquat korrelieren. Ihr Ansatz zu Frieden durch höhere Bildung teile ich bedingt. Wir machen nämlich einen Fehler, indem wir nach ""oben"" bildungstechnisch immer mehr investieren und dabei die Basis - Hauptschulabschluss - gefährlich vernachlässigen. Immerhin haben wir vor der riesigen Bildungsschwemme - auch durch Agenda 2010 - ebenso Frieden sichern können. Ich halte es einfach für eine Diskriminierung derjenigen, die einen gewissen Bildungsunwillen in akademischer Hinsicht an den Tag legen. Und diese verlieren wir auch in unserem Bildungssystem, während Handwerk und Industrie Fachkräfte reklamieren. Ich sage, Bildung von unten stärken! Digitalisierung: Oh ja, e-learning ist eine super Sache, für klein und groß, egal welches Alter. Super Angebote, didaktisch hervorragend erarbeitet. Hört man davon was?'",b'Petra Hildebrand',2017-04-02 05:10:48,1
10155176031077250_10155176051367250,21289227249_10155176031077250,,b'Sozialdemokraten unter sich [[PHOTO]]',b'Brander Ulrich',2017-04-02 02:50:34,1
10155176031077250_10155176053572250,21289227249_10155176031077250,,"b'Was läuft falsch bei Christian Lindner? Wir haben Fachkräftemangel in Deutschland und Qualifizierung (a.k.a. Bildung) ist genau das, was in der FDP-Politik für die hoch beschworene Wettbewerbsfähigkeit und auch die Chancengleichheit steht.'",b'Thomas Schmitz',2017-04-02 02:53:02,2
10155176031077250_10155176124842250,21289227249_10155176031077250,10155176031077250_10155176053572250,b'Wo ist Ihr Punkt? (TD)',b'FDP',2017-04-02 03:48:08,1
10155176031077250_10155176153042250,21289227249_10155176031077250,10155176031077250_10155176053572250,"b'Fachkräftemangel in Deutschland ist ausser in einigen Bereichen ein Ammenmärchen. Industrie 4.0 wird je nach Interpretation Millionen Arbeitsplätze, gerade der Fachkräfte, kosten.'",b'Arthur Schlegel',2017-04-02 03:59:28,2
10155176031077250_10155176162007250,21289227249_10155176031077250,10155176031077250_10155176053572250,"b'Liebe FDP, der Punkt ist, dass ihr gleichzeitig sagt, es gäbe in Deutschland ungelöste Probleme, die auch der Wirtschaft schaden. Und ihr legt sogar ein Rezept vor, wie es besser laufen kann: Indem man für gute Bildung im Arbeitsmarkt sorgt. Wenn dann aber jemand kommt, und genau dieses aufgreifen will, sagt ihr plötzlich, das sei gefährlich und von vorgestern. Ganz ehrlich, wenn man euch ernst nehmen soll, dann bleibt doch bei der Position, die ihr richtig findet.'",b'Thomas Schmitz',2017-04-02 04:05:01,0
10155176031077250_10155176174382250,21289227249_10155176031077250,10155176031077250_10155176053572250,"b'Herr Schlegel, es ist schön, wenn in Ihrer Branche alle Stellen besetzt sind. In vielen Branchen ist das aber eben nicht der Fall, da wird händeringend um Personal geworben, um den Bedarf der Unternehmen zu decken. Das würde entweder durch eine großangelegte Qualifizierungssoffensive oder die Rekrutierung aus dem Ausland per Einwanderungsgesetz aufgefangen. Beides sind Positionen sowohl der FDP, als auch Martin Schulz. Andererseits haben Sie Recht: Die Digitalisierung wird das Stellenangebot in nicht allzu ferner Zukunft sehr auf die Probe stellen. Wenn der Produktionsfaktor Arbeit immer weniger nachgefragt wird, ist doch vor Allem die Frage was mit ""Opfern"" der Digitalisierung geschehen soll. Auch hier kann doch nur die Antwort sein, die Menschen besser zu qualifizieren, um sie vor dem sozialen Abstieg zu bewahren. Auch das war erst kürzlich eine Aussage von Christian Lindner bei Anne Will.'",b'Thomas Schmitz',2017-04-02 04:15:50,0
10155176031077250_10155176179692250,21289227249_10155176031077250,10155176031077250_10155176053572250,b' [[STICKER]]',b'Annegret Schmitt',2017-04-02 04:21:22,0
10155176031077250_10155176179727250,21289227249_10155176031077250,10155176031077250_10155176053572250,"b'Herr Schmitz, welche Partei ist denn Ihrer Meinung nach auf diesem Sektor wählbar? In NRW verfolge ich seit langem die bildungspolitischen Entscheidungen der Landesregierung und ich frage mich ernsthaft, wie es um die Allgemeinbildung insgesamt in einigen Jahren bestellt sein wird. Anstatt mal über Ländergrenzen zu schauen und erfolgreiche Konzepte zumindestens in Erwägung zu ziehen, wird immer wieder neuer Unfug produziert. Wenn jemand fragt, das ist nicht möglich - dann sage ich doch. Es ist mir selbst passiert, dass 18jährige Mädchen 3 x 11 nicht im Kopf rechnen konnten. Ich dachte, die Girlies veräppeln mich. Das war dann aber nicht der Fall und ich war das erste Mal im Leben sprachlos. Und das passiert mir nicht wirklich so schnell. Ein paar andere Beispiele hätte ich noch parat. Mich macht das traurig und sauer!'",b'Annegret Schmitt',2017-04-02 04:21:24,0
10155176031077250_10155176181632250,21289227249_10155176031077250,10155176031077250_10155176053572250,"b'Ganz ehrlich, wenn ""Girlies"" nicht mal 3 * 11 im Kopf rechnen können, dann hat nicht das Schulsystem versagt, sondern die betroffenen Personen.'",b'Thomas Schmitz',2017-04-02 04:23:23,0
10155176031077250_10155176062952250,21289227249_10155176031077250,,"b'Sie müssen gegen Merkel, aber für die Union argumentieren. Dass Schulz unwählbar ist, dürfte vielen klar sein. Aber Merkel ist es für die meisten Bürger auch.'",b'Ingrid Schmidt',2017-04-02 03:00:59,5
10155176031077250_10155176268572250,21289227249_10155176031077250,10155176031077250_10155176062952250,"b'das wissen viele......ausser bei der cdu, den ist das nicht so bewusst  ;)'",b'Matthias Berberich',2017-04-02 05:10:22,0
10155176031077250_10155177023842250,21289227249_10155176031077250,10155176031077250_10155176062952250,b'Und die Mövenpick FDP ist erst recht nicht wählbar.\n\nhttp://m.spiegel.de/politik/deutschland/a-672756.html',b'Max Mayerhofer',2017-04-02 11:29:09,0
10155176031077250_10155176069477250,21289227249_10155176031077250,,"b'An den Kommentaren hier lassen sich zwei Dinge erkennen! \n\n1. es ist bemerkenswert, dass die Unkenrufe ausschließlich aus der linken Ecke kommen. Selbiges von FDPlern und SPD, Grünen oder Linken Beträgen sind aufgrund guten Benehmens nicht zu finden. \n\n2. der Wunsch mit Emotionen Politik zu machen ist so realistisch, wie als Kind vom Fliegen zu träumen. Mit Schulz als Kanzler in einer rot-rot-grünen Koalitionen steuert Deutschland sozial und wirtschaftlich auf einen Abgrund zu!\n\nWo sind die Wertvorstellungen geblieben, dass Leistung belohnt wird? Ich lese immer nur soziale Gerechtigkeit und Umverteilung der Reichtümer. Interessant dabei ist, dass der Wunsch nach Umverteilung dort besonders groß ist, wo es nichts zum umverteilen gibt! Soziale Gerechtigkeit beginnt mir Nachhaltigkeit. Dann wären die Probleme die Umverteilungsrufe entstehen lassen, nie aufgetreten. Dank der SPD haben wir eine desaströse Vergrößerung in der Armut in Deutschland, das geht aber in den Sozenkopf nun mal nicht rein.'",b'Oliver Holl',2017-04-02 03:05:55,10
10155176031077250_10155176156562250,21289227249_10155176031077250,10155176031077250_10155176069477250,b'Das ist grundsätzlich richtig. Aber welche Rolle sollte dann der FDP in einer Ampel-Koalition zukommen ?',b'Arthur Schlegel',2017-04-02 04:01:21,0
10155176031077250_10155176071242250,21289227249_10155176031077250,,"b'Das Programm von Schulz könnte tödlich sein. Ja, für die FDP.'",b'Nico Jakob',2017-04-02 03:07:10,0
10155176031077250_10155176078632250,21289227249_10155176031077250,10155176031077250_10155176071242250,b'Applaus! Als Sankt Martin und Bildzeitungsfreund gratuliere ich herzlich! Zwei Sätze ohne Fehler! Eine bemerkenswerte geistige Leistung!',b'Oliver Holl',2017-04-02 03:12:10,1
10155176031077250_10155176081007250,21289227249_10155176031077250,10155176031077250_10155176071242250,b'Oh. Ein arroganter und überheblicher Kommentar von einem FDP-Wähler. Das kommt völlig unerwartet.',b'Nico Jakob',2017-04-02 03:14:25,2
10155176031077250_10155176082297250,21289227249_10155176031077250,10155176031077250_10155176071242250,"b'Immer wieder lustig, wenn sich die Groupies dieser würfelzuckergroßen Blockpartei echauffieren :v'",b'Ronny Röger',2017-04-02 03:16:10,1
10155176031077250_10155176104587250,21289227249_10155176031077250,10155176031077250_10155176071242250,"b'Ich denke, es ist klar: wenn Schulz seine bisherigen Worthülsen mit konkreten Vorhaben füllt, wird sehr schnell deutlich werden, dass SPD und FDP in diesem Wahlkampf wohl nicht so sehr zusammen passen.'",b'Tim-Oliver Franzke',2017-04-02 03:33:17,0
10155176031077250_10155176160597250,21289227249_10155176031077250,10155176031077250_10155176071242250,b'Bislang hat es sich allerdings nur als Rohrkrepierer für die SPD selbst erwiesen. Warum wohl ?',b'Arthur Schlegel',2017-04-02 04:03:34,1
10155176031077250_10155176231687250,21289227249_10155176031077250,10155176031077250_10155176071242250,"b'Richtig unnötiger Kommentar, Herr Holl.\n\nDas Programm von Schulz, wenn es denn bald vollständig steht, wird sicher nicht ""tödlich"" für die FDP werden. Im Gegenteil. Die SPD-geführten Landesregierungen haben im Zuge des Links-Rucks der CDU ebenfalls eine Richtung gen links eingeschlagen, um sich überhaupt noch differenzieren zu können. \nGleichzeitig hat man auf breiter Flur (vor allem hier in NRW...) versagt, was insbesondere im Bereich der Bildungspolitik nicht so schnell vergessen werden wird.\nDas spielt der FDP in die Hände.'",b'Erik Breuer',2017-04-02 04:55:17,0
10155176031077250_10155176073602250,21289227249_10155176031077250,,b'Endlich jemand der die Dinge realistisch sieht und nicht mit weiter so oder Umverteilung Punkten will. CL muss wieder in den Bundestag \xf0\x9f\x98\x8a!',b'Wilfried Vollmer',2017-04-02 03:09:00,3
10155176031077250_10155176074917250,21289227249_10155176031077250,,b'Martin Schulz wäre tödlich für Vieles...',b'Lydia Schöneberger',2017-04-02 03:09:48,1
10155176031077250_10155177033397250,21289227249_10155176031077250,10155176031077250_10155176074917250,"b'Für was wäre Schulz tödlich, das er die Agenda 2010 überdenkt und das möchte ja die Mövenpick Partei FDP nicht.\n\nhttp://m.spiegel.de/politik/deutschland/a-672756.html'",b'Max Mayerhofer',2017-04-02 11:33:23,0
10155176031077250_10155176077132250,21289227249_10155176031077250,,b'Marcel Ku',b'Andr\xc3\xa9 Hausmann',2017-04-02 03:10:56,1
10155176031077250_10155176085387250,21289227249_10155176031077250,,"b'Von welcher Mitte redet Herr Lindner? Wenn die FDP von Mitte spricht, dann schwant mir nichts Gutes. Für eine Klientelpartei für die schönen und Reichen beginnt die Definition sicher ab ein anderen Grenze. Woher kennt er überhaupt das Programm der SPD, dass erst im Juli beschlossen wird?'",b'Thomas Weingärtner',2017-04-02 03:18:41,2
10155176031077250_10155176161682250,21289227249_10155176031077250,10155176031077250_10155176085387250,"b'Manchmal sind Personen Programm. Und wenn ich mir die handelnden Akteure der SPD ansehe,brauche ich keine sinnfreien Programme.'",b'Arthur Schlegel',2017-04-02 04:04:45,2
10155176031077250_10155176414622250,21289227249_10155176031077250,10155176031077250_10155176085387250,"b'Herr Weingärtner, ich glaube Sie haben vor lauter ""Martin! Martin!"" Rufen nicht gehört, dass Herr Chulz die Agenda 2010 teilweise rückabwickeln will, das kann ja mal passieren.\nZum Thema Klientelpartei: jede Partei bedient eine Klientel, die FDP die Leute, die Verantwortung für Ihr Handeln übernehmen möchten und keine Bevormundung mögen und Ihre SPD die Leute die bei jeder Gelegenheit nach dem Staat schreien, wenn mal was nicht nach Ihren Vorstellungen läuft'",b'Dennis Fink',2017-04-02 06:17:14,1
10155176031077250_10155177039017250,21289227249_10155176031077250,10155176031077250_10155176085387250,"b'Dennis Fink, die FDP ist nun mal die Klientelpartei der Rechen und von Mövenpick. Kapiert \n\nhttp://m.spiegel.de/politik/deutschland/a-672756.html'",b'Max Mayerhofer',2017-04-02 11:36:57,0
10155176031077250_10155176087452250,21289227249_10155176031077250,,"b'Liebe FDP. Ich bin links, liberal und sozial. Ich sehe da keine Probleme mit ihrem Programm. Wenn ich mir aber einige Kommentare ihrer Anhänger durchlese bekomme ich Zweifel. Muss das sein so schlecht über andere Ansichten zu sprechen und zu beleidigen?'",b'Stefan Posdzich',2017-04-02 03:20:19,3
10155176031077250_10155176106642250,21289227249_10155176031077250,10155176031077250_10155176087452250,"b'Es gibt nicht nur die lauten Freien Demokraten, keine Sorge. Gerade der Nachwuchs in der Partei ist von Sachargumenten geprägt, nicht Stammtischgetöse.'",b'Tim-Oliver Franzke',2017-04-02 03:34:47,2
10155176031077250_10155176107507250,21289227249_10155176031077250,10155176031077250_10155176087452250,"b'Hey, ich mache die selbe Sache, damit ich nicht in meiner Bubble hängen bleibe. Ich denke, dass die FDP und der Kurs der linken politischen Ausrichtung auf jeden Fall konträr sind, da ""die Linke""-Seite dafür ist das Gewerbe eingeschränkt sind, damit es fairer für die Allgemeinheit ist, hingegen ist die eher liberale Seite, vor allem die Wirtschaftsliberalen, dafür dass der Markt soweit wie möglich offen ist, damit jeder die Chance hat sich ""hoch zuarbeiten"". \n\nDas ist zu mindestens, die Sicht aus den zwei wirtschaftlichen Systemen, soweit ich weiß. Das Beleidigen ist wahrscheinlich einfach Wahlkampf. Der Gegner muss diskreditiert werden, damit man selbst besser da steht.'",b'Miguel Cory',2017-04-02 03:35:07,0
10155176031077250_10155176139892250,21289227249_10155176031077250,10155176031077250_10155176087452250,"b'Solche Menschen gibt es aber (leider) überall, sollten aber nicht zum Kriterium werden wenn über die Partei im Allgemeinen gewertet wird, solange besagte Individuen nicht einen beachtlichen Prozentsatz der Anhängerschaft/Mitgliederschaft stellen...'",b'Marvin Eduardo Ellsässer Gehringer',2017-04-02 03:55:22,1
10155176031077250_10155176099767250,21289227249_10155176031077250,,"b'So wie ich das sehe, sind unsere Hauoptgegner um Stimmen nicht die die SPD, sondern die Union, siehe z.B im Saarland. Warum nicht mal die Vorteile der FDP gegenüber der CDU/CSU darstellen ? Unsinnige Projekte wie die PKW-Maut, das sind doch Themen, gegen die man angehen sollte.'",b'Simon Hinke',2017-04-02 03:28:28,1
10155176031077250_10155176104652250,21289227249_10155176031077250,10155176031077250_10155176099767250,"b'Ich will nicht mit den Linken koalieren, umso besser ist es, wenn wir daraus eine Ampel machen, weil mit den Linken kann man mit Wagenknecht und Co. nicht zusammenarbeiten. Ich stelle mir das nur sehr schwer vor und die Hälfte der Deutschen will es auch nicht.'",b'Ulrich Pfefferle',2017-04-02 03:33:18,0
