 comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes
1426435600711659_1426465604041992,209101162445115_1426435600711659,1426435600711659_1426443480710871,"b""Michael glad you brought that up love how the media did not report how Nikki Haley the US Ambassador to the UN said Assad would not be allowed to run in an election as the head of his own party. Of course this broke a deal with the Russians and Assad. Kind of like how Clinton, Bush, and Obama broke the deal Bush I and Thatcher made with Gorbachav about not expanding NATO into Eastern Europe in exchange for allowing German reunification. Yet some Americans wonder why people don't trust America!""",b'Lance Heaps',2017-04-11 04:23:00,0
1426435600711659_1426481494040403,209101162445115_1426435600711659,1426435600711659_1426443480710871,"b'Assad was voted in through a democratic election, receiving 90% of the vote in 2014. The rebels in Syria introduced violence through disagreeing with the democratic vote . How would you feel if the Remains did the same in the UK???'","b""Maureen O'Donoghue""",2017-04-11 04:54:17,0
1426435600711659_1426443577377528,209101162445115_1426435600711659,,"b""The wests interference has been extremely costly already ! They can't or won't even tell us who it is they are supporting. Just that they are against Assad. """,b'Ian Major',2017-04-11 03:55:07,2
1426435600711659_1426443984044154,209101162445115_1426435600711659,,b'Nuttall is sounding more like a Left Wing establishment politician day by day. Political correctness and ignorance. Does not impress at all.',b'Richard Jaques',2017-04-11 03:55:31,1
1426435600711659_1426451314043421,209101162445115_1426435600711659,1426435600711659_1426443984044154,b'What makes you say that?',b'Louise Leite',2017-04-11 04:02:04,1
1426435600711659_1426457790709440,209101162445115_1426435600711659,1426435600711659_1426443984044154,"b""That's a broad question, but in his recent approach to various matters recently he is sounding like a 'traditional' politician. On the Syria question --- the West want to get rid of Assad, but not the Syrian government and infrastructure. Likely that Syria will split into 3, as it should have been at the time of the Sykes Picot agreement when the UK and France screwed up a large part of the Middle East.""",b'Richard Jaques',2017-04-11 04:08:32,0
1426435600711659_1426459210709298,209101162445115_1426435600711659,1426435600711659_1426443984044154,"b""I think that Mr Nuttall's views fall in line with Mr Farage and nobody can accuse him of being left wing PC.""",b'Bob Marler',2017-04-11 04:11:37,2
1426435600711659_1426460617375824,209101162445115_1426435600711659,1426435600711659_1426443984044154,b'Playing the leftist election game to take labour votes in the upcoming local elections.',b'Richard Jaques',2017-04-11 04:13:30,0
1426435600711659_1426492810705938,209101162445115_1426435600711659,1426435600711659_1426443984044154,"b'The UK should concentrate on protecting itself at home, & keep right away from foreign wars....bring all our troops & equipment home, build up a strong coastal defence patrol fleet... Just make ourselves as independent of others & self sufficient as we can.'",b'Kate Robinson',2017-04-11 05:06:45,0
1426435600711659_1426444060710813,209101162445115_1426435600711659,,b'I dont suppose the huge Syrian oil reserves have anything to do with it??',b'Rob Calderbank',2017-04-11 03:55:36,5
1426435600711659_1426444317377454,209101162445115_1426435600711659,,"b""I have supported Trump up till now but it looks increasingly like he is being ill advised. Once again I think that the establishment have taken control in the hope of regime change which in the past has proven to be a complete failure. I think that James O'Seasnain and Steve Heather are both correct with the appraisal of the situation. It is only my opinion but last week the world looked much safer with the US, and Russia seeming to come together whereas this week we are on the brink of WW3.""",b'Bob Marler',2017-04-11 03:56:10,9
1426435600711659_1426449927376893,209101162445115_1426435600711659,1426435600711659_1426444317377454,"b""Trump's just another elite's puppet.""",b'Louise Leite',2017-04-11 04:01:25,1
1426435600711659_1426456794042873,209101162445115_1426435600711659,1426435600711659_1426444317377454,"b'Louise Leite I cant see that being the case Louise, everybody seems to hate Trump, even the elite, its early days yet but the world is watching developments in Europe and the US with much trepidation for varying reasons.'",b'Bob Marler',2017-04-11 04:07:14,0
1426435600711659_1426458864042666,209101162445115_1426435600711659,1426435600711659_1426444317377454,"b'I think Trumps been got at ,maybe they have something on him'",b'Stuart Munnery',2017-04-11 04:11:18,1
1426435600711659_1426461094042443,209101162445115_1426435600711659,1426435600711659_1426444317377454,"b'Bob he is surrounded by globalists, and Russophiles. Worse he has violated the US Constitution by committing an act of war against a soverign nation without a declaration of war or authorization of force. The war powers act only gives him power to act if there is an imminent threat or in response to a domestic national emergency. Neither was present. Although he will argue imminent threat, but that is a joke considering Syria had no ICBM\'s to deliver chemical weapons to hit America. Also I doubt he can even prove conclusively Assad was behind the chemical attack. I personally think the mythical ""moderate"" rebels were behind the chemical attack. If Trump has a change of heart and decides to deescelate the situation the same advisors that said he could act without Congress will resign, and then call for his impeachment. The neocons in the GOP like Speaker Paul Ryan who called for Trump to step down as a candidate 3 times during the election process will be more than happy to do so. All Democrats will vote to impeach and convict, and so will all establishment Republicans. So if he stays in it is as a pawn of the establishment, and if he does not we get President Pence a lifelong neocon establishment politician. Things don\'t look good my friend.'",b'Lance Heaps',2017-04-11 04:14:47,2
1426435600711659_1426461137375772,209101162445115_1426435600711659,1426435600711659_1426444317377454,b'Stuart Munnery Something has definitely changed over the last few hours Steve with even Clinton praising him.',b'Bob Marler',2017-04-11 04:14:59,3
1426435600711659_1426467570708462,209101162445115_1426435600711659,1426435600711659_1426444317377454,"b'Lance Heaps I can see what you are getting at Lance, we can only wait and see what happens. It looks to me like Trump has stepped up a gear with some tough decisions being made. The only thing I disagree with you on is Pence, I think that he will prove a massive asset to the US in times to come.'",b'Bob Marler',2017-04-11 04:27:12,1
1426435600711659_1426486514039901,209101162445115_1426435600711659,1426435600711659_1426444317377454,b'Trump is just another tool of the jews',b'Robert Prynne',2017-04-11 05:00:51,0
1426435600711659_1426495484039004,209101162445115_1426435600711659,1426435600711659_1426444317377454,"b""Bob Marler.....have you ever heard of the Hegelian Dialect? If you understand the Hegelian principle you'll understand what the elite is up to and how they are using Trump to get what they want......they always do.""",b'Louise Leite',2017-04-11 05:12:00,0
1426435600711659_1426444444044108,209101162445115_1426435600711659,,"b""I don't think the UK is responsible for anything that happened there apart from arming the rebels. What I want to know is what and where all the aid is going. Theresa May said that aid from UK is million. Are the EU giving or are they just taking our money and saying it's from the EU? What do they spend it on? All I see is portacabins and a few shops medicsl centres.Every one goes on about how we need more for the NHS. Well stop providing unknown rebels arms. Remember Assad is supported by Muslims who want a secular society. They also tolerated and actively protected other faiths and Strains of tolerant Islam. No Assad and strict Islam will appear as is happening in Turkey,Iran.The important thing is be like China keep out of other countries affairs and be careful what you wish fit""",b'Anne Stanton',2017-04-11 03:56:21,5
1426435600711659_1426445220710697,209101162445115_1426435600711659,,"b""who are we to said out or stay to assad i don't understand. why we don't think about ou baby. i think there are enought or not.""",b'Giampietro Nasci',2017-04-11 03:57:51,0
1426435600711659_1426445757377310,209101162445115_1426435600711659,,b'These countrys should be given a choice be peacefull and we will offer help money and skilled labour etc to rebuild so they can live happy peacefull lives without fear of starvation war etc or be wiped off the planet once and for all',b'Antony John Stamp',2017-04-11 03:58:53,0
1426435600711659_1426448090710410,209101162445115_1426435600711659,,"b""That's the plan though, just like Afghanistan, Iraq and Libya. All part of the NWO's plan......wake up people.""",b'Jaime Hudson',2017-04-11 04:00:08,5
1426435600711659_1426448197377066,209101162445115_1426435600711659,,"b'The problem with Syria is not unusual. It is purely a dispute between sectarian factions, not helped by a dictator who wants his own way (like all dictators). The Middle East has always been so. Like Afghanistan, the problems go back thousands of years and the West cannot solve their problems. The solution lies with the Arabs themselves, but I note that the Gulf States and Saudi Arabia want nothing of it. Best we Brits stay well out of it; we have enough of our own problems.'",b'Derek Sharp',2017-04-11 04:00:15,15
1426435600711659_1426457387376147,209101162445115_1426435600711659,1426435600711659_1426448197377066,"b""100% correct ..... mind our own business ! we have our own problems to solve . many governments think ' throwing money' at them , with armies ( and aid ) will sort it out ... it will not . Let them evolve at their own time , nature , knows best .""",b'Maureen Glaves',2017-04-11 04:08:00,3
1426435600711659_1426462034042349,209101162445115_1426435600711659,1426435600711659_1426448197377066,b'I wish Trump had minded his own business the US is only $20 trillion in debt the last thing we need is another pointless war.',b'Lance Heaps',2017-04-11 04:17:17,2
1426435600711659_1426456884042864,209101162445115_1426435600711659,,"b""When will the British government ever learn to keep its nose out of other countries business? Now we want to get rid of Bashar al-Assad as the leader of Syria. We helped get rid of Hussain from Iraq we helped get rid of Gadaffi from Libya and threw these countries into utter chaos. We all see the flood of refugees fleeing these war zones and arriving in Europe and the trouble it's caused. If America and Britain hasn't learned its lesson from these fiascos it never will. What's happening in Syria is none of our business and Britain should stay out of it. If America wants to fight another illegal war, then they should fight it on their own and not drag us into another war.""",b'Mel Spittle',2017-04-11 04:07:27,30
1426435600711659_1426467340708485,209101162445115_1426435600711659,1426435600711659_1426456884042864,"b'Mel the American people keep on falling for the same old parlor tricks I was hoping this time would be different but nope. They turn on the MSM hear Assad killed babies 100 times in 1 hour with absolutely no evidence to support it, and even people that voted against Trump are like I am finally starting to like this guy.'",b'Lance Heaps',2017-04-11 04:26:44,1
1426435600711659_1426471694041383,209101162445115_1426435600711659,1426435600711659_1426456884042864,"b'Lance, we intervene in these middle eastern countries at our peril. Many factions in these places have been fighting each other for thousands of years. And America and its allies jumping in with both feet, only causes more chaos, death, and displaced people flooding into Europe, with all the problems that causes. Enough is enough, it is none of our business, and we must not get involved. We will if President Trump has his way, end up fighting everyone! Regards Mel.'",b'Mel Spittle',2017-04-11 04:35:47,1
1426435600711659_1426484987373387,209101162445115_1426435600711659,1426435600711659_1426456884042864,b'Total agree the yanks cause all the problems',b'Nigel Uzzell',2017-04-11 04:59:37,2
1426435600711659_1426492754039277,209101162445115_1426435600711659,1426435600711659_1426456884042864,b'Greater Israel Project is behind it all.The greedy jews control America and Britain.WAKEY WAKEY!',b'Robert Prynne',2017-04-11 05:06:33,1
1426435600711659_1426493794039173,209101162445115_1426435600711659,1426435600711659_1426456884042864,"b""Not to mention America is $20 trillion in debt we can't afford another war.""",b'Lance Heaps',2017-04-11 05:08:26,0
1426435600711659_1426456914042861,209101162445115_1426435600711659,,b'We the people know all this but the prats will do just what they want as did that liar Blair WE SAID WE DID NOT want our soldiers going to fight but he sent them.And now the world is not a safe place',b'Joan Smith',2017-04-11 04:07:29,3
1426435600711659_1426456984042854,209101162445115_1426435600711659,,"b'So you would sit on your hands and do nothing would you ? Innocent people gassed to death and you would do nothing. Trump and America did not try to force Assad to leave. They gave a measured strike to let him know ""You cant get away with that"". It shows rightly now that the world is slowly going along with what America did, many many countries and many organisations all going with America. All that is except you.'",b'Robbie Brodie',2017-04-11 04:07:32,0
1426435600711659_1426477707374115,209101162445115_1426435600711659,1426435600711659_1426456984042854,"b""Yea we went along with the USA in Iraq with WMD's, oh hang on, how did that turn out.""",b'Steve Heather',2017-04-11 04:46:36,2
1426435600711659_1426458587376027,209101162445115_1426435600711659,,"b""Christ what planet is Nuttall on. Does he really think that we don't have radical Islam in this country?""",b'Kenny Priestley',2017-04-11 04:10:22,0
1426435600711659_1426458747376011,209101162445115_1426435600711659,,"b'Russia saved Assad. They will have to go through Russia this time. Putin, peace in our time?'",b'J.c. Tong',2017-04-11 04:10:51,0
1426435600711659_1426458900709329,209101162445115_1426435600711659,,"b""It's a bad going on there but he is right ,keep our noses out its a crock of crap.""",b'David Barnes',2017-04-11 04:11:23,2
1426435600711659_1426460447375841,209101162445115_1426435600711659,,"b""Not our fault but the government they are the one's to blame not the people of the country also they don't do it in my name these shower was not elected in as they are now also don't trust them""",b'Lyn Bendall',2017-04-11 04:13:14,0
1426435600711659_1426461100709109,209101162445115_1426435600711659,,b'For once he may be right.',b'Danny Williamson',2017-04-11 04:14:47,0
1426435600711659_1426463217375564,209101162445115_1426435600711659,,b'Agree',b'Barbara Worthington',2017-04-11 04:20:03,0
1426435600711659_1426464697375416,209101162445115_1426435600711659,,"b'Agree, it was not long ago when Britain and France demanded the eu lift its arms embargo so they could give the terrorists more weapons, this war in Syria was not started by the Syrian people it was started by the same countries that always start wars, Britain, America, France, and a few of their friends, i am sick of governments working for an elite and not the people.'",b'David Wild',2017-04-11 04:22:13,5
1426435600711659_1426465034042049,209101162445115_1426435600711659,,"b""If we defeat the Assad supporters now I guarantee we'll be back there in 10 years saving the very same people from being persecuted by the ones we're currently assisting.""",b'Scott Kimber',2017-04-11 04:22:21,4
1426435600711659_1426469367374949,209101162445115_1426435600711659,1426435600711659_1426465034042049,b'Scott your absolutely right. US troops were out of combat operations in Iraq for about two years then they were right back in. These gullible goldfish never learn I hope the UK has the sense to stay out I am sad to say I doubt the US will. Of course it might trigger WW3 and doom us all. Trump could not have acted more stupidly than he did.',b'Lance Heaps',2017-04-11 04:31:00,0
1426435600711659_1426465950708624,209101162445115_1426435600711659,,b'the west supplied syria with chemical weapons..',b'Chris Fuller',2017-04-11 04:23:34,0
1426435600711659_1426467547375131,209101162445115_1426435600711659,,"b""There seems to be a program to get rid of secular leaders all over the middle east. I don't know what the 'deep' reason might be, but it seems to me, that this will only accelerate the radical Islamisation of the whole area! The Saudis have a big hand in this. Just co-incidentally, they spend billions every year on supporting mainly Sunni extremist groups, terrorist groups, radical jihadi madrassas, political pressure groups and pay off journalists,politicians and other special interest groups all over Europe and the West in general. They also have a huge influence on US politics, due to their buying so much US military equipment, and supporting the US dollar on the world financial market. Without Saudi backing, the US would be bankrupt! Just sayin'!""",b'Ralph G Smith',2017-04-11 04:27:08,3
1426435600711659_1426471780708041,209101162445115_1426435600711659,1426435600711659_1426467547375131,"b'The head of the US National Security Council Lt. General McMasters is a protege of former General and CIA director Petraeus. Petraeus now works in the private sector and does huge amounts of business with Saudi Arabia. McMasters has also heeped tons of praise on Saudi Arabia. Ironically McMasters is also pushing for an 150,000 troop ground invasion of Syria. Your right the Saudis are heavily involved in this.'",b'Lance Heaps',2017-04-11 04:36:07,1
1426435600711659_1426475767374309,209101162445115_1426435600711659,1426435600711659_1426467547375131,"b'Another guy that has been making the rounds lately on the US media is former US Ambassador to the UN Bolton who basically wants war with Iran, Syria, and North Korea but loves Saudi Arabia and wants closer ties to them. These are trying times.'",b'Lance Heaps',2017-04-11 04:42:27,1
1426435600711659_1426476124040940,209101162445115_1426435600711659,1426435600711659_1426467547375131,"b""Lance Heaps the Saudi Wahhabist sect has always had a 'hard-on' to dominate the whole of the Middle East. Ever since the breakdown of the Ottoman Empire post WW1, thay have been working on this. Because Mecca is within the confines of the Kingdom, they believe it is their destiny to bring the 'true' Islam to the whole world. It is interesting to read up on their 'recruitment' methods, like butchering thousands of Shiite Muslims during raids during the Great War. It is documented in British archives. Nothing has changed since then, except that they now essentially have huge influence due to oil and the petrodollar!""",b'Ralph G Smith',2017-04-11 04:43:01,0
1426435600711659_1426467634041789,209101162445115_1426435600711659,,"b'so right we do not need to fight someone else,s war we have lost enough young men or maimed or even jailed for what'",b'Marlene Gray',2017-04-11 04:27:20,1
1426435600711659_1426468827375003,209101162445115_1426435600711659,,"b'Yes, leave well alone I say.'",b'Sara Worthington-buckley',2017-04-11 04:29:43,0
1426435600711659_1426469587374927,209101162445115_1426435600711659,,"b'Just hang on. You all have very short memories. It was NOT THE WEST OR AMERICA that wanted to oust Assad, Gadaffi or anyone. The people in Egypt rose up against their dictator. They also stood up and threw out the government in Tunisia. This was called the Arab Spring. in Libya. Gaddaffi started to kill people. And then bomb them. So the West intervened then to stop him. In Syria the people stood up to oust Assad and he started killing them too.. But what happened then created the vacuum into which the Jihadis and Daesh stepped. And that was that the liberal hand wringers of the labour party, and liberal democrats would not let our country bomb assads military capability to prevent him killing civilians. So Obama pulled out along with the EU contingent. So when Assad started his slaughter in earnest. The Jihadi groups took advantage.. So you lot talking about keeping our noses out are twisting the events a little. It was the NON INTERVENTION which created the situation where the nut jobs took advantage. Mel Spittle needs to do a bit of research. There would have been NONE of these refugees if at that time the UN and the West had intervened as they should have. It was done properly in the Balkans. But no that did not happen. It is precisely because of liberal hand wringers not allowing troops from Europe to go in to stabilise Libya that the Jihadis took hold.. The west acted to prevent the dictators using their tanks and bombers to kill. But stopped short. They all looked to Iraq and did not learn one lesson from it. That you have to intervene but instead of doing it the way the yanks did it. You plan for it, you make sure that their police and armed forces are retained. Not like they did in Iraq just disband everything. The liberals and labour did not want to commit troops in fear of casualties. Because they did not have a clue what happened in Iraq and they believed their own appeasing bullcrap. And now with the Mel Spittles Spew the same garbage. When you get tyrants in the world. History tells us that if you do not put a stop to them immediately. Then the job of getting rid of them is not only harder. But way way more costly in lives. And what have we seen. Because the west did NOTHING. But wring its hands we have seen mass slaughter.. How many times has Assad now gassed people. Not once was he taken to task by that gutless fecker Obama. Now Assad has been given the message.. If Paul Nuttal and Mel Spittles had been around shortly before the last war. We would all be speaking german now. Because the Chamberlains and his supporters did NOTHING but allow hitler to get on and do what he wanted. He could have been stopped, but the liberal hand wringers then would not do anything either. In fact they were disarming us...'",b'Kev Ward',2017-04-11 04:31:32,3
1426435600711659_1426484820706737,209101162445115_1426435600711659,1426435600711659_1426469587374927,"b""You don't seem to have any memory at all, but an ability to create fiction.It was not 'the people' who rose against Assad in Syria. It was a limited group of extremist rebels which disagreed with the result of the democratic vote of 90% of 'the people' in 2014 giving Assad a further seven years in office as President. There were certainly no popular uprisings against Gaddafi (note spelling!), or Hussein.""","b""Maureen O'Donoghue""",2017-04-11 04:59:24,0
1426435600711659_1426489827372903,209101162445115_1426435600711659,1426435600711659_1426469587374927,"b'Better to speak German than Urdu or Arabic,and i doubt the Germans would have Raped as many girls in places like Rotherham.We should have kept our nose out of WW2 and we should keep our noses out of Syria.'",b'Robert Prynne',2017-04-11 05:03:04,0
1426435600711659_1426471420708077,209101162445115_1426435600711659,,"b'For once he is absolutely correct - including his stance on the bombings from 7th April. We are entirely complicit in this - when I say ""we"" I mean our government'",b'Hilary Bedeman',2017-04-11 04:35:09,0
1426435600711659_1426471664041386,209101162445115_1426435600711659,1426435600711659_1426471420708077,b'https://www.facebook.com/WINGSNEWS/photos/a.823410257742012.1073741828.823385767744461/1305791806170519/?type=3&theater',b'Hilary Bedeman',2017-04-11 04:35:44,0
1426435600711659_1426472720707947,209101162445115_1426435600711659,,"b'We saw the same liberal media calling for Saddam to be ousted after he gassed his own people (the marsh Arabs), and we all know how the Iraq war turned out...'",b'Lawrie Howden',2017-04-11 04:38:20,3
1426435600711659_1426473907374495,209101162445115_1426435600711659,,b'Any Arab leaders helping? NO.',b'Madeline Barrett',2017-04-11 04:39:36,0
1426435600711659_1426474357374450,209101162445115_1426435600711659,,"b'This is true we should have learned something from Iraq and Libya we will never solve the troubles over there you just have to read the bible and history books ,this is what these countries do ,they kill each other ,they still live in the dark ages we should keep out of it as we always make things worse'",b'Elizabeth Wilson Castle',2017-04-11 04:40:38,1
1426435600711659_1426476527374233,209101162445115_1426435600711659,,"b""I don't get it, the USA blows up a hospital, but Assad is a danger? We use napalm and depleted uranium tipped ammunition, causing generations of deformities, but they're the bad guys? Come on!""",b'Adam Bozzer Bowers',2017-04-11 04:43:51,2
1426435600711659_1426478147374071,209101162445115_1426435600711659,,b'True .',b'Jim Stocker',2017-04-11 04:47:11,0
1426435600711659_1426478904040662,209101162445115_1426435600711659,,"b""Their aim is to destabilize the whole of the middle east . It's for money oil power and what ever else they can find there.""",b'Ste Goddard',2017-04-11 04:48:48,1
1426435600711659_1426478984040654,209101162445115_1426435600711659,,b'Bloody hell Nuttall a piece of common sense coming from you!',b'Brian Gerrard',2017-04-11 04:49:02,0
1426435600711659_1426479040707315,209101162445115_1426435600711659,,"b'The West should only get involved in the Middle East if Oil supply is threatened. It is not our job to topple dictators , since history has shown that only dictators can keep the Peasants under control. The middle East is like the UK 600 years ago, it takes time and a reformation to change mediaeval attitudes into modern democracy. Once Assad is deposed just who do you think will fill the vacuum - a forward thinking, progressive peace loving prime minister? Heres a clue ....Libya, Afghanistan , Iraq, Egypt - all models of modern democracies where human rights are defended'",b'John Dodds',2017-04-11 04:49:12,1
1426435600711659_1426479970707222,209101162445115_1426435600711659,,b'Not in my name',b'James Weld',2017-04-11 04:51:17,0
1426435600711659_1426480084040544,209101162445115_1426435600711659,,b'Do politicians read these posts because I get the feeling they are in denial and just ignore us and it is us who will suffer the consequences.',b'Gary Davis',2017-04-11 04:51:26,0
1426435600711659_1426480937373792,209101162445115_1426435600711659,,b'https://www.youtube.com/watch?v=FQIrSR6tKJg',b'Anne Smith',2017-04-11 04:53:21,0
1426435600711659_1426481854040367,209101162445115_1426435600711659,,b'Isis was created so that Israel could have its Greater Israel project. Trouble is most people are too scared to say it because they are afraid of being called anti-Semite.',b'Gary Wrightson',2017-04-11 04:55:03,1
1426435600711659_1426491090706110,209101162445115_1426435600711659,1426435600711659_1426481854040367,b'Well said Gary.Some of us know the truth about the jews.',b'Robert Prynne',2017-04-11 05:03:55,0
1426435600711659_1426483570706862,209101162445115_1426435600711659,,b'Look what happened in Iraq better to keep some sort order',b'Nigel Uzzell',2017-04-11 04:58:23,0
1426435600711659_1426486644039888,209101162445115_1426435600711659,,b'The only reason Donald Trump attacked Syria is probably because the Chinese president was in America at the time. So it was either a show of force to him or they have come to some sort of deal. Because the Chinese president is moving 150 thousand troops on the North Korean border.I am guessing America will attack North Korea Israel will go after Syria then it will be the turn of Iran.',b'Gary Wrightson',2017-04-11 05:01:00,0
1426435600711659_1426489637372922,209101162445115_1426435600711659,,"b""Sorry kev but this goes back more than a thousand years ,way before hitler and the west interference argument,and the fact is it's spreading.""",b'Gary Davis',2017-04-11 05:02:45,0
1426435600711659_1426492260705993,209101162445115_1426435600711659,,"b""Wake up folks,it's all about the greater Israel project.The greedy jews want all the land for themselves""",b'Robert Prynne',2017-04-11 05:05:24,0
