comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes
10154171407660683_10154171500365683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'So unwahrscheinlich eine GroKo unter SPD-Führung auch ist, mir persönlich wäre das trotzdem noch lieber als weitere 4 Jahre Merkel. Wenn die SPD jedoch wieder als Juniorpartner endet, dann dürfte es das mit dieser Partei und leider auch mit einem Linksbündnis endgültig gewesen sein.'",b'Alex Andy',2017-04-01 06:15:25,2
10154171407660683_10154171506940683,47694585682_10154171407660683,10154171407660683_10154171418305683,b'Die Grünen sind doch die neue FDP.',b'Stefan Häbich',2017-04-01 06:18:48,2
10154171407660683_10154171532265683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'Wenn man das auf die sogenannten ""Realos"" wie in Baden-Württemberg bezieht, dann mag das durchaus stimmen. ;)'",b'Alex Andy',2017-04-01 06:29:09,2
10154171407660683_10154171562905683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'DIE LINKE Das Problem sehe ich auch bei den Grünen. Dieser Cem Özdemir ist in Wahrheit ein grün geschminkter ""Schwarzer"". Ich traue ihm (und einigen anderen ""Grünen"") Schwarz-Grün-Gelb, oder ""Rot""-Grün-Gelb zu.'",b'Hermann Weiß',2017-04-01 06:45:49,0
10154171407660683_10154171569660683,47694585682_10154171407660683,10154171407660683_10154171418305683,b'Alex Andy An Rot-Schwarz glaube ich nicht. Dann wäre die SPD 4 Jahre später (zu Recht !) weg vom Fenster.',b'Hermann Weiß',2017-04-01 06:49:05,2
10154171407660683_10154171579890683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'Eine Koalition der Union mit den Grünen würde ziemlich sicher am Widerstand der CSU in Bayern scheitern. Gott sei Dank muss man schon fast sagen. Zudem ist ja gar nicht sicher, ob die FDP überhaupt in den Bundestag kommt. Die dümpeln doch schon ewig bei 5-6 % rum, was letztlich auch eine Ampel sehr unwahrscheinlich macht.'",b'Alex Andy',2017-04-01 06:55:38,0
10154171407660683_10154171587430683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'Viel ändern würde sich unter rot-schwarz vermutlich nicht, das stimmt. Es wäre aber nichtsdestotrotz ein positiver Schritt, Merkel endlich zu entmachten.'",b'Alex Andy',2017-04-01 07:00:06,0
10154171407660683_10154171592665683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'Alex Andy Ich hoffe auch, dass die FDP es nicht schafft. Allerdings bezweifle ich, dass Schwarz-Grün an der CSU scheitern würde. Deren Führungsspitze hängt - des Machterhaltes wegen - ihr unsauberes Fähnlein immer in den Wind.'",b'Hermann Weiß',2017-04-01 07:03:18,2
10154171407660683_10154171597925683,47694585682_10154171407660683,10154171407660683_10154171418305683,b'Hermann Weiß Zu Rot-Schwarz fällt mir nur das ein ist ne Coke Zero verarsche von Man Sieber : https://www.youtube.com/watch?v=qRpsnYyPBcE . Ist auf jeden fall lustig =D.',b'Matze Kunz',2017-04-01 07:07:54,0
10154171407660683_10154171609625683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'Ja, bei Wendehals Seehofer kann man sich natürlich nie besonders sicher sein. Ich glaube aber dennoch, dass die ideologischen Unterschiede zwischen den Grünen und der CSU viel zu groß sind, um wirklich einen gemeinsamen Konsens zu erreichen, siehe z. B. PKW-Maut. Zumal da ja rechnerisch und ohne die FDP ebenso keine Mehrheit bestehen würde.'",b'Alex Andy',2017-04-01 07:16:25,2
10154171407660683_10154171646080683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'Alex Andy Mir ist dieser Cem Özdemir suspekt. Der mag zwar insofern ein Grüner sein, als er für Umweltschutz ist, ansonsten aber macht er auf mich den Eindruck eines erzkonservativen - völlig angepassten - systemkonform tickenden Schwaben. Wollte damit sagen, dass die Anpassung nicht primär von der CSU her erfolgen müsste.'",b'Hermann Weiß',2017-04-01 07:40:55,1
10154171407660683_10154171693815683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'Kretschmann ist in dem Zusammenhang auch ein sehr gutes Beispiel. Das sind wie schon gesagt genau die Grünen, die im Jargon als ""Realos"" bezeichnet werden, eben weil sie so systemkonform sind. Und was wiederum überhaupt systemkonform ist, wird ja von der Politik der Altparteien definiert, an die es sich dann entsprechend anzupassen gilt.'",b'Alex Andy',2017-04-01 08:13:50,0
10154171407660683_10154171780730683,47694585682_10154171407660683,10154171407660683_10154171418305683,b'Ich persönlich glaube den Altparteien nichts mehr und das bereits seit dem Jahre 1980',b'Marion Schwarz',2017-04-01 09:07:22,0
10154171407660683_10154172002940683,47694585682_10154171407660683,10154171407660683_10154171418305683,b'Nach dem sehr geschmacklosen Aprilscherz von Frau Wagenknecht bezüglich Mindestlohn und Geringverdienern ist für mich nun auch die Linke nicht mehr wählbar.',b'Alex Andy',2017-04-01 11:15:18,0
10154171407660683_10154172128440683,47694585682_10154171407660683,10154171407660683_10154171418305683,b'Hoffentlich bleibt uns das alles erspart. Bitte kein Schulz keine Merkel und erst recht keine Linke',b'Michael Weiß',2017-04-01 12:25:28,0
10154171407660683_10154172195605683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'Wahlversprechen überall auch bei euch,nur sind die alle umsetzbar? Ihr redet alle viel und am ende kommt nichts gescheites dabei raus und eine rot,rot,grüne Koalition wäre eine Katastrophe'",b'Willi Drees',2017-04-01 13:03:25,0
10154171407660683_10154172797820683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'Oder die SPD möchte nur noch ungern mit einer Partei koalieren, welche die SPD ständig basht. Was nur verständlich wäre. Zumal Martin Schulz solche Töne nicht gegen die Linke anschlägt. Der konzentriert sich auf Sachthemen und hat damit offensichllich mehr Erfolg als Die Linke mit ihrem überheblichen Auftreten gegenüber der SPD. Vielleicht da mal drüber nachdenken...'",b'Martina Jacobs',2017-04-01 19:01:44,0
10154171407660683_10154173460545683,47694585682_10154171407660683,10154171407660683_10154171418305683,"b'Martina Jacobs .... konzentriert sich auf Sachthemen? Ach ja, er hilft der Autobahnmaut auf die Sprünge, um dem Verkauf selbiger Tür und Tor zu öffnen... Er sagt viel, ohne konkret zu werden... Schulz ist ein Blender. Er hält seine Fähnchen einfach in den Wind. Auf einem Kreuzfahrtschiff wäre er der Animateur. Im Gegensatz zur Linken hält er sich jeden potentiellen Koalitionspartner warm. Dafür darf er natürlich keine eigenen Ziele haben. Es geht ihm nur um Machterhalt und kein bisschen um die Menschen in diesem Land. Sorry.... Eine Partei, die mir nicht konkret sagt, wohin die Reise mit ihr hingehen soll, ist für mich unwählbar. DIE LINKE ist hier als einzige ehrlich und nennt Ross und Reiter.'",b'Andreas Nenno',2017-04-02 02:12:58,0
10154171407660683_10154173565695683,47694585682_10154171407660683,10154171407660683_10154171418305683,b'Herr Weiß Sie haben ja nur Furcht das dadurch ihr Job bei der Bundesagentur für Arbeit sich verändert und sie keine Sanktionen mehr verteilen dürfen. Oder warum sind sie so verhemd gegen eine echte Änderung in Deutschland. Die mit einem absetzen der CDU/CSU denn es für ein Land schlecht an der Regierung Blockierer und aussitzer zu haben. Und was sich einige hier mal überlegen sollten das genau diese Art wie hier an den Tag gelegt wird nur den rechtspopulistischen Parteien zuspielt.',b'Olaf Kipp',2017-04-02 03:48:56,0
10154171407660683_10154171420740683,47694585682_10154171407660683,,"b'CDU / CSU steht für Korruption, Steuerhinterziehung, Geldwäsche,Ausbeutung, Mietwucher, Lohndumping, , Kinderarmut , Altersarmut ,,,, CDU / CSU asozial und Antichristlich.... das Einzige für was sich die CDU / CSU stark macht ist Sozialhilfe für Reiche, Wohlhabende, besser Verdienende in Form von Steuersparmodellen.... Kinderschänder aus der kath. Kirche laufe frei rum, di CDU / CSU wird mit Sicherheit nicht von Christen gewählt--... höchstens von Katholiken.... CDU / CSU die schwarze Pest'",b'Detlev Haufe',2017-04-01 05:25:16,5
10154171407660683_10154171501420683,47694585682_10154171407660683,10154171407660683_10154171420740683,"b""Genau...Deshalb geht's uns auch in Bayern so gut weil das so ist...Du hast ein sehr seltsames Weltbild   """,b'Stephan Philipp',2017-04-01 06:16:12,0
10154171407660683_10154171622195683,47694585682_10154171407660683,10154171407660683_10154171420740683,"b'Stephan Philipp Und Du hast ein reduziertes egoistisches Weltbild. Detlev Haufe redet von Mitmenschlichkeit und sozialer Gerechtigkeit. Aber damit weiß man an den Hintertupfinger Stammtischen eben wenig anzufangen. Dort ist die Welt in Ordnung, solange jeden Tag eine Schweinshaxe auf dem Teller liegt; - auf dem eigenen natürlich !'",b'Hermann Weiß',2017-04-01 07:25:36,0
10154171407660683_10154171423625683,47694585682_10154171407660683,,"b'Martin Schulz spricht von sozialer Gerechtigkeit. Aus seiner Partei hörte man gestern, dass die grössten inhaltlichen Schnittmengen zur FDP und den Grünen bestünden. Entweder er hat seine Partei nicht im Griff oder er ist einfach nur unglaublich scharf darauf Kanzler zu werden und ihm ist egal mit wem und was er den Deutschen erzählen muss damit sie ihn wählen. Distanziert er sich nicht davon gönne ich der SPD ein Ergebnis von 18%. Vielleicht lernt Herr Schulz dann in der Opposition mit einer starken Linken was das S in SPD bedeutet.'",b'Florian Rübener',2017-04-01 05:28:10,21
10154171407660683_10154171547395683,47694585682_10154171407660683,10154171407660683_10154171423625683,"b'Richtig. Darin sehe ich auch das Entscheidende. Herr Schulz sagt viel, aber handelt nicht. Auch bisher war da nicht viel von gerechten Handeln zu sehen. Auch nicht in seiner Tätigkeit im europäischem Rahmen. Es nützt auch nichts, nur mal eben die Regierungsgewalt zu übernehmen. Menschen, und besonders Menschen, die Wandel wollen!!!, werden an Taten gemessen, nicht an Worten.'",b'Andreas Bauermeister',2017-04-01 06:37:57,4
10154171407660683_10154171646050683,47694585682_10154171407660683,10154171407660683_10154171423625683,"b'Schulz ist meiner Meinung nach, Nicht nur der Wolf im Schafspelz. er ist mehr der Dienosaurier in der Lila Kuh. Und wenn man bedenkt das in der SPD nur ein Kopf ausgewechsellt wurde und das gegen einen der an einem großteil der Misere ind Deutschland schul(z)t ist, dann frage ich mich woher die Euphorie vieler menschen kommt. Rosarote Brille?'",b'Ulrich Bree',2017-04-01 07:40:54,2
10154171407660683_10154171660455683,47694585682_10154171407660683,10154171407660683_10154171423625683,b'Jo. Ein Ergebnis unter 20 Prozent wäre die passende Antwort für die SPD.',b'Bernd Ebersberger',2017-04-01 07:51:26,2
10154171407660683_10154171746910683,47694585682_10154171407660683,10154171407660683_10154171423625683,b'ihm IST EGAL MIT WEM ER DEN KARREN LENKT!!! Und das zeichnet leider jeden ab der da oben mit spielt. pfui!',b'Kerstin Liane Pfannebecker',2017-04-01 08:48:30,1
10154171407660683_10154172396975683,47694585682_10154171407660683,10154171407660683_10154171423625683,"b'Schulz und damit die SPD...Heuchler, Blender, Verblender'",b'Marlies Heinemann',2017-04-01 14:51:53,0
10154171407660683_10154171425020683,47694585682_10154171407660683,,b'....was ist los mit der Politik ? haben sie uns schon Verkauf ? = deswegen keine Interesse an Volk = UNFASSBAR WAS MOMENTAN ABGEHT. ....',b'Maria Bloch',2017-04-01 05:29:32,1
10154171407660683_10154171428515683,47694585682_10154171407660683,,b'Entscheidet euch mal. Einerseits wollt ihr R2G und dann basht ihr wieder die SPD und Schulz. Also entweder seid ihr Schizophren oder Regierungsunfähig. Vielleicht ja auch beides ;)',b'Sebo Grze',2017-04-01 05:33:40,24
10154171407660683_10154171432765683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Die Grünen, die mit der SPD koalieren wollen, klatschen auch nicht gerade Beifall, bei Schulz und seiner SPD.'",b'Sascha Johnny Schröder',2017-04-01 05:39:30,2
10154171407660683_10154171435855683,47694585682_10154171407660683,10154171407660683_10154171428515683,b'Sebo Grze. Ich glaube das sehen sie falsch oder sie können nicht lesen.',b'Christian Henseler',2017-04-01 05:42:11,7
10154171407660683_10154171442165683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Wir sind sehr entschieden: Wir wollen einen sozialen Politikwechsel, also z. B. eine sanktionsfreie Mindestsicherung statt Hartz IV, wir wollen die Millionäre besteuern, um in Krankenhäuser, Schulen und Verkehrswege investieren zu können und wir wollen keine Kriegseinsätze der Bundeswehr im Ausland. Wenn es diesen sozialen Politikwechsel gibt, sind wir zu einer Koalition mit der SPD bereit. Aber wenn die SPD glaubt, sie könnte die Merkel-Politik weiter machen, dann sind wir weiterhin eine scharfe Kritikerin dieser Politik als Oppositionspartei im Bundestag. Wir verraten oder verkaufen unserer Grundsätze nicht!'",b'DIE LINKE',2017-04-01 05:44:24,131
10154171407660683_10154171444240683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Ich hab den Eindruck, dieser Bash-Vorwurf wird einfach blind unter jede Kritik gesetzt. Anscheinend ist Kritik an einem Plan (Ampel) im Denken mancher SPDler gleich Majestätsbeleidigung am großen Schulz. Das führt nirgendwo hin.'",b'Thomas Kluge',2017-04-01 05:45:42,18
10154171407660683_10154171536750683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Wer die SPD über viele Jahre stalkt mit einem ""bitte, bitte, laßt uns doch mitmachen,"" der ""basht"" sie natürlich auch, wenn sie sich weiterhin dagegen wehrt... ;-)'",b'Thomas Suckow',2017-04-01 06:31:35,3
10154171407660683_10154171594375683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Bei fast allen Punkten sind wir auf eine Ebene aber dennoch hauen ihre Landespolitiker und Bundespolitiker auf die SPD drauf, sobald es geht. Ich meine, wenn meine Freundin was macht, was ich nicht gut heiße, dann stell ich sie sich nicht öffentlich dumm da. Und zu ihren ""Kriegseinsätzen"" der Bundeswehr. Ich habe viele Freunde, egal ob Afghanen, Albaner, Syrer, Libanesen. Viele diese Menschen wären froh, wenn die Bundeswehr viel aktiver wird und endlich die Rolle der Beschützer einnimmt statt Piraten zu jagen und Flüchtlinge im Mittelmeer von Schlauchboot zu schubsen. Auslandeinsätze sind also nicht perse schlecht. (Einige Darstellungen waren bewusst überspitzt)'",b'Sebo Grze',2017-04-01 07:04:37,1
10154171407660683_10154171622785683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b""Wir sind sehr entschieden: Wir wollen einen sozialen Politikwechsel, Die SPD auch also z. B. eine sanktionsfreie Mindestsicherung statt Hartz IV, Gedanken dazu gibt's in der SPD auf breiter Front auch. wir wollen die Millionäre besteuern, um in Krankenhäuser, Schulen und Verkehrswege investieren zu können  Will die SPD auch und wir wollen keine Kriegseinsätze der Bundeswehr im Ausland. Die SPD wird ihrer Verantwortung gerecht. Offenbar die Linkspartei nicht. Wenn es diesen sozialen Politikwechsel gibt, sind wir zu einer Koalition mit der SPD bereit. Aber wenn die SPD glaubt, sie könnte die Merkel-Politik weiter machen, dann sind wir weiterhin eine scharfe Kritikerin dieser Politik als Oppositionspartei im Bundestag. Wir verraten oder verkaufen unserer Grundsätze nicht!  Die SPD macht keine Merkel-Politik. Und, bitte: sie ist nicht der Endgegner!""",b'Björn Uhde',2017-04-01 07:26:13,3
10154171407660683_10154171627460683,47694585682_10154171407660683,10154171407660683_10154171428515683,b'Hartung Andreas was ist denn Asylbetrug? so was ähnliches wie Steuerbetrug oder nur nicht sooo schlimm.',b'Milli Herby',2017-04-01 07:30:08,3
10154171407660683_10154171638505683,47694585682_10154171407660683,10154171407660683_10154171428515683,b'Hier wird wieder der Schuldige gersucht!! Das mag ich gar nicht!!!',b'Simone Gomoll',2017-04-01 07:37:35,0
10154171407660683_10154171668735683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Björn Uhde Die SPD macht Schröder-Politik!Die jedem Arbeitnehmer und Rentner monatlich 300-400,-Euro mehr aus der Tasche ziehen! SPD-Nie wieder!!!'",b'Hartung Andreas',2017-04-01 07:58:02,7
10154171407660683_10154171671885683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Milli Herby Steht beides auf einer Stufe!Aber,beides wird strafrechtlich tiefer(also besser)angesiedelt,als der Betrug eines Deutschen!Öffne deine Augen!'",b'Hartung Andreas',2017-04-01 08:00:23,0
10154171407660683_10154171686075683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Ich möchte nochmal auf die Bundeswehreinsätze zurückkommen. Ich finde, es wäre Zeit, an den Ursachen aller Konflikte zu arbeiten und nicht nur die Auswirkungen zu bekämpfen, bzw. daran teilzunehmen, in welcher Form auch immer. Vielleicht wäre es ja hilfreich zunächst mal Waffenlieferungen zu unterbinden, zB. U-Boote an Israel, Panzer an Saudi-Arabien. Oder dient das nur der Friedenssicherung? vielleicht wäre auch ein Nachdenken ratsam, wie man Vorort etwas ohne Militär ändert. Stichwort: Selbsthilfe. Vielleicht könnnte sich darüber ja auch manches andere Problem lösen lassen. Natürlich ist damit verbunden, das wir hier nicht mehr alles ganz so billig erhalten und verkaufen können. Natürlich wird diese oder jene Rüstungsfirma nicht mehr ganz so viel verdienen. Aber Nachdenken wäre doch möglich. Oder?'",b'Andreas Bauermeister',2017-04-01 08:09:25,3
10154171407660683_10154171773235683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Ihr meint, dass die Altparteien euch nicht verkaufen... Ist schon passiert'",b'Marion Schwarz',2017-04-01 09:04:46,1
10154171407660683_10154171887135683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'vielleicht bist du auch einfach nur zu dumm, die funktionslogiken unseres politischen systems zu verstehen ;)'",b'Marcin B ',2017-04-01 10:07:14,1
10154171407660683_10154171888435683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Hartung Andreas im osten ist doch jeder zug auf dem abstellgleis, haha'",b'Marcin B ',2017-04-01 10:07:59,0
10154171407660683_10154171897280683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Sebo Grze, dass Sie solch eine Aussage tätigen beweist ausschließlich, dass Sie ein Mensch sind der wie eine Fahne im Wind weht, ohne soziale Grundsätze permanent zu berücksichtigen denn die Linke muss sich kaum der SPD angleichen sondern umgekehrt. Wer das noch nicht verstanden hat, der hat auch nicht verstanden, warum es eine Partei wie die Linke geben muss, denn ohne Sie hätten wir in Deutschland keine Opposition mehr in der Politik.'",b'Lennart Wagner',2017-04-01 10:13:31,3
10154171407660683_10154171919380683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Björn Uhde Die SPD will Sanktionen für Arbeitslose. Das ist ja inzwischen deutlich geworden. Und natürlich stellt die Linke dann ihre eigenen Konzepte vor. Durch die offene Koalitionsfrage ist es vollkommen unklar was kommt. Weiter das Elend was wir jetzt erleben, eine gerechtigkeitsübertünchte neoliberale Politik mit der FDP oder einen Politikwechsel. Man weiß schlicht nicht, bei welcher Politik eine Stimme für die SPD landet. Deshalb ist es wichtig, dass die Linke sagt, geht lieber auf Nummer sicher für einen Politikwechsel. Das müsste in all derer Interesse sein, denen das am Herzen liegt.'",b'Thomas Kluge',2017-04-01 10:24:12,2
10154171407660683_10154171926270683,47694585682_10154171407660683,10154171407660683_10154171428515683,b'Links bleibt links. Und Troll bleibt Troll.',b'Ulrike Möller-Loko',2017-04-01 10:28:55,2
10154171407660683_10154171928620683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Die Linke hat wohl kein wirkliches Interesse an r2g. Man kann und soll ja unterschiedliche Positionen haben. Aber mit diesen Differenzen kann man auch anders umgehen. Na gut. Ich wollte die LINKE wählen, Bin aber gerade nicht mehr so sicher....'",b'Detlef Heckhoff',2017-04-01 10:29:59,1
10154171407660683_10154172025820683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b""Detlef sagt's. Die sog. Linkspartei kann ja gerne Fundamentalopposition betreiben - darf sich dann aber nicht wundern, daß Angela Merkel auf Ewigkeiten im Kanzleramt festbetoniert ist.""",b'Björn Uhde',2017-04-01 11:30:52,1
10154171407660683_10154172052475683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Wieso sollte man Millionäre noch mehr besteuern? Es sollte über geringere Steuern diskutiert werden. Das Geld für die Infrastruktur und Bildung ist doch genug vorhanden, wird aber wegen den hohen Steuersätzen leichtfertig verpulvert.'",b'Jens Peters',2017-04-01 11:44:42,1
10154171407660683_10154172241955683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Seltsam dieses ""Gelaber"". Kritik an FDP und Ampel ist doch keine Fundamentalopposition. Da soll wohl ein Eindruck künstlich aufgepfropft werden.'",b'Thomas Kluge',2017-04-01 13:28:31,1
10154171407660683_10154172244710683,47694585682_10154171407660683,10154171407660683_10154171428515683,b'Die Linke muss sich mehr selbst präsentieren und nicht nur über andere herziehen. Das kommt nicht gut.',b'Gudrun Siewert',2017-04-01 13:30:18,2
10154171407660683_10154172299045683,47694585682_10154171407660683,10154171407660683_10154171428515683,b'So ist es Thomas Kluge und darum gebe ich auch meine Stimme die Linke! ! !',b'David Seruneit',2017-04-01 14:05:35,2
10154171407660683_10154172301835683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Ich empfehle für ""linke Selbstpräsentation"" auf Twitter den Hashtag #linkelvv'",b'Thomas Kluge',2017-04-01 14:06:51,0
10154171407660683_10154172526385683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Sebo Grze gibt nur ein Problem, die SPD ist eben nicht überall auf einer Ebene, die SPD hat sich bisher noch nciht zur abschaffung von hartz 4 oder zur abschaffung von hartz4 bekannt, die Grünen haben zumindest die Abschaffung der Sanktionen schon seit längerem drin.'",b'Mario Klotschke',2017-04-01 16:11:58,1
10154171407660683_10154172527530683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'bitte keine postfaktische werbung machen, wir wissen alle dass sich die SPD nicht glasklar zur hartz4 thematik positioniert hat, der mögliche koalitionspartner die grünen aber schon ebenso die linken'",b'Mario Klotschke',2017-04-01 16:12:48,1
10154171407660683_10154172790300683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Übrigens gibt es bedeutend Wichtigeres als sofort sankttionsfreies ALG II. Das Wichtigste wäre eine Grundsicherung, die den Namen verdient. Von 409 Euro im Monat ist menschenwürdiges Leben nicht möglich. Wer es anders sieht, kann es gern selbst mal versuchen; über mindestens ein Jahr. Schon gewusst? Die so genannten ""JobCenter"" ""raten"" Menschen dazu, notwendige Verisicherungen zu kündigen (Hausrat, Privathaftpflicht), damit H4 zum ""Leben"" reicht. Was bedeutet denn ""Leben""?'",b'Martina Jacobs',2017-04-01 18:55:55,3
10154171407660683_10154173071775683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Martina Jacobs also sowas.... weder hartz 4 noch die grundsicherung sollte vorrang vor dem anderen haben, genau das ist die stärke der linken, wir wollen alle diese sozialen probleme lösen, falls jetzt jemand fragt wer bezahlt das, nunja es ist eigentlich ganz einfach, geben wir lieber geld für waffen und mist der menschenleben vernichtet aus, oder bezahlen wir damit unsere sozialstandards? und jetzt frage ich euch, welche der im bundestag vertretenen parteien hat noch keinen kriegseinsatz in irgdneiner form bewilligt, noch dafür gesorgt dass waffenfirmen weltweit groß werden? richtig, die LINKE, es liegt an euch, wer was anderes wählt als LINKS gibt indirekt lieber geld für waffen aus als für soziale zwecke, er verschwendet geld damit justizbehören leute wegen marihuana verfolgen können obwohl das keine sau juckt, aber ihr habt die wahl.'",b'Mario Klotschke',2017-04-01 22:10:17,1
10154171407660683_10154173155665683,47694585682_10154171407660683,10154171407660683_10154171428515683,"b'Mario Klotschke, Hartz 4 und Grundsicherung sind dasselbe. Hartz IV ist der volkstümliche Begriff für das, was auf Amtsdeutsch Grundsicherung für Arbeitssuchende heißt (SGB II). Lernen Sie erst mal, was Sache ist. Dann können wir diskutieren. Von Finanzierung habe ich übrigens gar nicht gesprochen. Das ist bei Licht betrachtet kein Thema, an dem es sich zu reiben lohnt. Geld ist genug da. Man braucht nur die Staatsquote wieder erhöhen, die Schäuble um seine schwarze Null zu erreichen ständig gesenkt hat. Ich lasse mich von niemand in Grundsatzdiskussionen verwickeln. Damit das klar ist.'",b'Martina Jacobs',2017-04-01 22:46:55,0
10154171407660683_10154173443310683,47694585682_10154171407660683,10154171407660683_10154171428515683,b'Mario Klotschke sehe ich genau so! und dann noch die Reichen zur Kasse bitten und schon ist genug Geld da und soziale Gerechtichkeit! ! !',b'David Seruneit',2017-04-02 01:53:03,1
